,Date,Open,Med
141,2000-07-25,58.25,0.4060861342731883
142,2000-07-26,56.88,0.39723201237857814
143,2000-07-27,57.12,0.3929338949540101
144,2000-07-28,54.38,0.37496776411931565
145,2000-07-31,55.88,0.38863577752944206
146,2000-08-01,56.62,0.3996389581363362
147,2000-08-02,56.31,0.39430929252987185
148,2000-08-03,52.5,0.3687784750279377
149,2000-08-04,55.19,0.38218860139259
150,2000-08-07,55.12,0.3867446058626321
151,2000-08-08,55.25,0.3924181208630619
152,2000-08-09,57.44,0.4029055273790079
153,2000-08-10,57.44,0.40961059056133403
154,2000-08-11,60.0,0.43428178457835465
155,2000-08-14,61.31,0.4442534170033524
156,2000-08-15,61.38,0.43780624086650044
157,2000-08-16,61.31,0.4434797558669302
158,2000-08-17,60.81,0.4428780194274907
159,2000-08-18,61.81,0.43806412791197447
160,2000-08-21,59.94,0.42491188859279627
161,2000-08-22,60.0,0.42491188859279627
162,2000-08-23,58.25,0.41390870798590207
163,2000-08-24,59.62,0.42757672139602854
164,2000-08-25,61.94,0.44743402389753284
165,2000-08-28,61.5,0.4439955299578784
166,2000-08-29,61.0,0.43729046677555217
167,2000-08-30,61.25,0.43428178457835465
168,2000-08-31,63.12,0.45843720450442693
169,2000-09-01,66.69,0.4893836499613169
170,2000-09-05,67.69,0.4974641107195048
171,2000-09-06,65.0,0.46574400412619266
172,2000-09-07,63.75,0.4684088369294248
173,2000-09-08,64.12,0.4566319951861084
174,2000-09-11,63.25,0.4447691910943007
175,2000-09-12,61.56,0.43780624086650044
176,2000-09-13,58.88,0.42009799707728
177,2000-09-14,61.62,0.4297257801083125
178,2000-09-15,59.12,0.41227542336456624
179,2000-09-18,57.56,0.3967162382876299
180,2000-09-19,55.56,0.3958566148027164
181,2000-09-20,56.94,0.3958566148027164
182,2000-09-21,54.69,0.38218860139259
183,2000-09-22,54.75,0.39886529699991397
184,2000-09-25,59.75,0.4213874323046505
185,2000-09-26,59.81,0.4235364910169346
186,2000-09-27,62.0,0.44072896071520673
187,2000-09-28,60.0,0.44158858420012026
188,2000-09-29,62.5,0.44588670162468824
189,2000-10-02,62.5,0.4507005931402045
190,2000-10-03,62.5,0.43703257973007814
191,2000-10-04,57.5,0.41468236912232437
192,2000-10-05,56.25,0.3924181208630619
193,2000-10-06,56.06,0.3719590819221181
194,2000-10-09,51.56,0.348577323132468
195,2000-10-10,51.25,0.3448809421473394
196,2000-10-11,46.31,0.32012378578182754
197,2000-10-12,49.62,0.3282042465400154
198,2000-10-13,50.0,0.35614200979970767
199,2000-10-16,52.38,0.3604401272242757
200,2000-10-17,52.44,0.35614200979970767
201,2000-10-18,48.44,0.34462305510186536
202,2000-10-19,49.75,0.32846213358548954
203,2000-10-20,44.75,0.3000085962348491
204,2000-10-23,44.56,0.29940685979540954
205,2000-10-24,48.0,0.3327602510100576
206,2000-10-25,46.69,0.31367660964497546
207,2000-10-26,47.38,0.31720106593312125
208,2000-10-27,49.62,0.33516719676781564
209,2000-10-30,48.19,0.3260551878277314
210,2000-10-31,49.44,0.3418722599501418
211,2000-11-01,50.56,0.348577323132468
212,2000-11-02,51.0,0.3429897704805295
213,2000-11-03,50.62,0.350984268890226
214,2000-11-06,52.5,0.3638786211639301
215,2000-11-07,50.81,0.3523596664660878
216,2000-11-08,51.12,0.3472878879050975
217,2000-11-09,47.56,0.32768847244906724
218,2000-11-10,45.81,0.3029313160835554
219,2000-11-13,42.56,0.28573884638528324
220,2000-11-14,44.56,0.30267342903808125
221,2000-11-15,44.94,0.3002664832803232
222,2000-11-16,43.25,0.2723287200206309
223,2000-11-17,42.06,0.26906215077795925
224,2000-11-20,40.12,0.253760852746497
225,2000-11-21,40.12,0.25831685721653913
226,2000-11-22,37.19,0.22745637410814062
227,2000-11-24,38.88,0.24172612395770648
228,2000-11-27,39.38,0.24705578956417085
229,2000-11-28,36.94,0.22453365425943433
230,2000-11-29,34.94,0.20734118456116213
231,2000-11-30,32.62,0.19573626751482848
232,2000-12-01,34.12,0.21163930198573022
233,2000-12-04,34.75,0.21241296312215247
234,2000-12-05,36.44,0.238975328805983
235,2000-12-06,39.31,0.2489469612309808
236,2000-12-07,37.94,0.24060861342731882
237,2000-12-08,40.38,0.2575431960801169
238,2000-12-11,41.38,0.2694060001719247
239,2000-12-12,41.31,0.2596922547924009
240,2000-12-13,40.31,0.25058024585231664
241,2000-12-14,38.94,0.24198401100318057
242,2000-12-15,35.75,0.21696896759219458
243,2000-12-18,34.94,0.20974813031892026
244,2000-12-19,34.69,0.21430413478896237
245,2000-12-20,33.5,0.1933293217570704
246,2000-12-21,31.5,0.18928909137797645
247,2000-12-22,32.81,0.187999656150606
248,2000-12-26,32.06,0.18739791971116654
249,2000-12-27,32.75,0.1919539241812086
250,2000-12-28,33.25,0.1990028367575002
251,2000-12-29,33.62,0.20192555660620648
252,2001-01-02,32.31,0.17966130834694405
253,2001-01-03,29.19,0.19100833834780362
254,2001-01-04,31.06,0.1739877933465142
255,2001-01-05,30.88,0.1697756382704375
256,2001-01-08,36.06,0.21103756554629072
257,2001-01-09,36.0,0.23287200206309633
258,2001-01-10,37.0,0.24224189804865465
259,2001-01-11,41.13,0.27662683744519895
260,2001-01-12,41.5,0.2752514398693372
261,2001-01-16,40.13,0.262099200550159
262,2001-01-17,44.0,0.28763001805209315
263,2001-01-18,43.19,0.28496518524886094
264,2001-01-19,44.19,0.29141236138571297
265,2001-01-22,42.13,0.28470729820338686
266,2001-01-23,43.56,0.28410556176394736
267,2001-01-24,45.0,0.30318920312902947
268,2001-01-25,46.81,0.3134187225995014
269,2001-01-26,45.56,0.3045646007048912
270,2001-01-29,45.7,0.3074013582051061
271,2001-01-30,46.99,0.31083985214476056
272,2001-01-31,48.25,0.32682884896415365
273,2001-02-01,47.64,0.3200378234333362
274,2001-02-02,47.51,0.31023811570532106
275,2001-02-05,46.42,0.3095504169173901
276,2001-02-06,45.82,0.30344709017450355
277,2001-02-07,44.32,0.289263302673429
278,2001-02-08,44.08,0.2864265451732141
279,2001-02-09,42.74,0.2755093269148113
280,2001-02-12,41.73,0.27241468236912225
281,2001-02-13,42.44,0.2743058540359323
282,2001-02-14,41.05,0.26613943092925296
283,2001-02-15,43.64,0.2887475285824809
284,2001-02-16,42.89,0.2864265451732141
285,2001-02-20,43.8,0.28479326055187826
286,2001-02-21,42.79,0.2776583856270953
287,2001-02-22,40.85,0.26158342645921084
288,2001-02-23,39.24,0.23992091463938792
289,2001-02-26,39.2,0.24722771426115353
290,2001-02-27,39.82,0.25040832115533396
291,2001-02-28,39.8,0.2530731539585661
292,2001-03-01,37.27,0.2387174417605089
293,2001-03-02,34.75,0.21533568297085875
294,2001-03-05,37.35,0.22616693888077022
295,2001-03-06,38.1,0.23674030774520755
296,2001-03-07,39.21,0.24533654259434362
297,2001-03-08,38.7,0.23682627009369894
298,2001-03-09,36.6,0.21714089228917727
299,2001-03-12,33.3,0.19152411243875178
300,2001-03-13,33.4,0.19212584887819134
301,2001-03-14,31.08,0.1886013925900455
302,2001-03-15,33.1,0.18550674804435657
303,2001-03-16,29.69,0.1624688386486719
304,2001-03-19,29.25,0.1623828763001805
305,2001-03-20,30.78,0.1733000945585833
306,2001-03-21,29.38,0.16264076334565458
307,2001-03-22,28.65,0.1646178973609559
308,2001-03-23,30.05,0.17063526175535115
309,2001-03-26,31.35,0.17966130834694405
310,2001-03-27,31.74,0.19040660190836411
311,2001-03-28,30.79,0.17158084758875608
312,2001-03-29,28.8,0.16143729046677555
313,2001-03-30,29.0,0.15808475887561246
314,2001-04-02,27.2,0.14536233129889106
315,2001-04-03,25.16,0.12198057250924094
316,2001-04-04,26.14,0.13435915069199691
317,2001-04-05,28.21,0.16324249978509414
318,2001-04-06,28.35,0.15266913092065673
319,2001-04-09,28.48,0.15327086736009626
320,2001-04-10,29.22,0.1697756382704375
321,2001-04-11,30.46,0.17226854637668698
322,2001-04-12,29.95,0.18301383993810705
323,2001-04-16,32.25,0.18550674804435657
324,2001-04-17,29.64,0.17278432046763514
325,2001-04-18,32.79,0.2038167282730164
326,2001-04-19,36.79,0.23493509842688898
327,2001-04-20,37.14,0.23433336198744942
328,2001-04-23,35.51,0.21868821456202175
329,2001-04-24,36.39,0.22883177168400237
330,2001-04-25,37.06,0.2352789478208544
331,2001-04-26,38.7,0.24482076850339551
332,2001-04-27,39.05,0.2520416057766698
333,2001-04-30,39.65,0.25479240092839334
334,2001-05-01,39.7,0.25762915842860823
335,2001-05-02,39.09,0.24722771426115353
336,2001-05-03,36.94,0.22934754577495053
337,2001-05-04,36.5,0.23037909395684691
338,2001-05-07,37.7,0.24035072638184474
339,2001-05-08,38.51,0.24069457577581016
340,2001-05-09,36.82,0.22874580933551103
341,2001-05-10,38.6,0.23940514054843975
342,2001-05-11,37.62,0.22951947047193327
343,2001-05-14,35.98,0.22169689675921944
344,2001-05-15,36.43,0.2248775036533998
345,2001-05-16,35.13,0.22461961660792573
346,2001-05-17,37.95,0.2379437806240866
347,2001-05-18,37.82,0.23682627009369894
348,2001-05-21,37.81,0.2429295968365855
349,2001-05-22,39.16,0.24507865554886954
350,2001-05-23,38.6,0.2400928393363706
351,2001-05-24,38.48,0.24654001547322268
352,2001-05-25,39.17,0.24301555918507695
353,2001-05-29,37.5,0.2283159975930542
354,2001-05-30,35.02,0.21447605948594517
355,2001-05-31,34.57,0.2148199088799106
356,2001-06-01,34.39,0.21000601736439434
357,2001-06-04,36.18,0.22204074615318486
358,2001-06-05,37.23,0.2352789478208544
359,2001-06-06,37.5,0.23166852918421732
360,2001-06-07,36.64,0.2311527550932691
361,2001-06-08,37.94,0.23433336198744942
362,2001-06-11,37.22,0.22943350812344188
363,2001-06-12,35.19,0.21928995100146131
364,2001-06-13,36.44,0.22530731539585658
365,2001-06-14,34.66,0.20484827645491271
366,2001-06-15,32.99,0.19453279463594947
367,2001-06-18,33.4,0.1967678156967248
368,2001-06-19,35.98,0.21585145706180686
369,2001-06-20,34.7,0.21628126880426374
370,2001-06-21,35.76,0.2214390097137453
371,2001-06-22,36.51,0.2248775036533998
372,2001-06-25,36.15,0.2202355368348663
373,2001-06-26,34.03,0.20716925986417944
374,2001-06-27,35.01,0.20880254448551533
375,2001-06-28,34.07,0.20914639387948075
376,2001-06-29,33.79,0.20923235622797215
377,2001-07-02,34.35,0.20983409266741165
378,2001-07-03,33.47,0.19797128857560387
379,2001-07-05,31.43,0.18464712455944293
380,2001-07-06,30.29,0.16771254190664486
381,2001-07-09,29.58,0.16410212327000773
382,2001-07-10,30.61,0.17020545001289433
383,2001-07-11,29.55,0.1687440900885412
384,2001-07-12,31.99,0.19075045130232954
385,2001-07-13,32.98,0.1981432132725866
386,2001-07-16,32.88,0.19135218774176904
387,2001-07-17,31.26,0.18602252213530474
388,2001-07-18,30.83,0.1790595719075045
389,2001-07-19,33.93,0.21103756554629072
390,2001-07-20,33.58,0.2030430671365941
391,2001-07-23,34.71,0.20751310925814492
392,2001-07-24,34.2,0.20407461531849047
393,2001-07-25,34.18,0.20364480357603365
394,2001-07-26,34.34,0.20914639387948075
395,2001-07-27,35.22,0.21310066191008337
396,2001-07-30,35.83,0.21791455342559957
397,2001-07-31,35.6,0.22066534857732312
398,2001-08-01,36.65,0.2305510186538296
399,2001-08-02,38.74,0.2402647640333534
400,2001-08-03,37.03,0.23012120691137283
401,2001-08-06,36.16,0.2243617295624516
402,2001-08-07,36.5,0.22754233645663197
403,2001-08-08,36.45,0.2214390097137453
404,2001-08-09,35.16,0.2154216453193501
405,2001-08-10,35.21,0.21421817244047103
406,2001-08-13,35.8,0.22066534857732312
407,2001-08-14,37.26,0.2279721481990888
408,2001-08-15,37.26,0.2271984870626665
409,2001-08-16,35.75,0.21997764978939222
410,2001-08-17,35.7,0.21765666638012549
411,2001-08-20,35.4,0.21585145706180686
412,2001-08-21,34.79,0.2083727327430585
413,2001-08-22,36.02,0.21911802630447863
414,2001-08-23,36.0,0.21645319350124642
415,2001-08-24,35.98,0.22479154130490842
416,2001-08-27,36.7,0.22780022350210605
417,2001-08-28,36.4,0.2209232356227972
418,2001-08-29,36.1,0.21920398865296997
419,2001-08-30,34.89,0.20596578698530044
420,2001-08-31,33.13,0.20364480357603365
421,2001-09-04,30.61,0.18318576463508984
422,2001-09-05,31.75,0.18155248001375396
423,2001-09-06,28.6,0.15576377546634573
424,2001-09-07,29.02,0.16255480099716324
425,2001-09-10,27.7,0.1499183357689332
426,2001-09-17,25.69,0.13702398349522907
427,2001-09-18,25.28,0.12232442190320639
428,2001-09-19,24.39,0.11338433766010486
429,2001-09-20,24.19,0.11295452591764807
430,2001-09-21,23.6,0.1045302157654947
431,2001-09-24,25.5,0.12610676523682626
432,2001-09-25,25.25,0.12859967334307573
433,2001-09-26,26.09,0.13074873205535975
434,2001-09-27,24.95,0.1288575603885498
435,2001-09-28,26.38,0.13736783288919452
436,2001-10-01,25.79,0.1322100919797129
437,2001-10-02,26.04,0.13977477864695262
438,2001-10-03,29.95,0.15421645319350125
439,2001-10-04,30.5,0.16685291842173128
440,2001-10-05,29.89,0.16281268804263732
441,2001-10-08,29.25,0.15834264592108654
442,2001-10-09,28.75,0.15550588842087162
443,2001-10-10,28.4,0.16143729046677555
444,2001-10-11,30.33,0.17244047107366972
445,2001-10-12,30.07,0.1694317888764721
446,2001-10-15,29.83,0.16418808561849907
447,2001-10-16,28.84,0.1551620390269062
448,2001-10-17,29.16,0.1523252815266913
449,2001-10-18,24.5,0.12765408750967075
450,2001-10-19,24.95,0.1281698616006189
451,2001-10-22,25.29,0.13246797902518695
452,2001-10-23,26.49,0.13857130576807358
453,2001-10-24,26.99,0.1396028539499699
454,2001-10-25,25.75,0.13642224705578956
455,2001-10-26,26.16,0.13642224705578956
456,2001-10-29,26.0,0.13143643084329062
457,2001-10-30,25.32,0.12731023811570533
458,2001-10-31,26.24,0.1352187741769105
459,2001-11-01,26.72,0.13951689160147854
460,2001-11-02,26.9,0.1408922891773403
461,2001-11-05,27.49,0.15026218516289863
462,2001-11-06,28.49,0.1591163070575088
463,2001-11-07,29.84,0.16375827387604225
464,2001-11-08,30.02,0.1698616006189289
465,2001-11-09,28.54,0.15920226940600013
466,2001-11-12,28.39,0.15361471675406171
467,2001-11-13,28.88,0.1570532106937161
468,2001-11-14,28.7,0.15421645319350125
469,2001-11-15,27.76,0.15447434023897533
470,2001-11-16,28.39,0.15327086736009626
471,2001-11-19,28.49,0.15971804349694832
472,2001-11-20,29.33,0.15731109773919022
473,2001-11-21,28.75,0.155591850769363
474,2001-11-23,29.25,0.1604057422848792
475,2001-11-26,29.65,0.1649617467549213
476,2001-11-27,28.74,0.16074959167884464
477,2001-11-28,28.85,0.1551620390269062
478,2001-11-29,29.25,0.16702484311871396
479,2001-11-30,30.73,0.17759821198315134
480,2001-12-03,31.59,0.17845783546806498
481,2001-12-04,31.99,0.1893750537264678
482,2001-12-05,33.84,0.2083727327430585
483,2001-12-06,34.5,0.20398865296999913
484,2001-12-07,33.72,0.19857302501504337
485,2001-12-10,32.36,0.19075045130232954
486,2001-12-11,32.78,0.19504856872689758
487,2001-12-12,33.35,0.1961660792572853
488,2001-12-13,31.72,0.184905011604917
489,2001-12-14,32.09,0.184905011604917
490,2001-12-17,32.43,0.19427490759047533
491,2001-12-18,34.16,0.20519212584887814
492,2001-12-19,32.71,0.19711166509069022
493,2001-12-20,32.75,0.1886013925900455
494,2001-12-21,32.02,0.18671022092323558
495,2001-12-24,31.95,0.18438923751396885
496,2001-12-26,31.4,0.18464712455944293
497,2001-12-27,32.35,0.18885927963551963
498,2001-12-28,32.04,0.1897189031204332
499,2001-12-31,32.66,0.1904925642568555
500,2002-01-02,32.45,0.187999656150606
501,2002-01-03,33.95,0.1974555144846557
502,2002-01-04,35.34,0.2083727327430585
503,2002-01-07,34.9,0.20768503395512766
504,2002-01-08,33.07,0.19539241812086305
505,2002-01-09,36.5,0.22994928221439004
506,2002-01-10,36.49,0.22556520244133066
507,2002-01-11,36.82,0.22917562107796785
508,2002-01-14,36.65,0.2237599931230121
509,2002-01-15,36.13,0.22272844494111577
510,2002-01-16,35.34,0.21628126880426374
511,2002-01-17,36.0,0.22075131092581446
512,2002-01-18,35.15,0.21576549471331552
513,2002-01-22,35.52,0.21172526433422162
514,2002-01-23,36.84,0.22049342388034038
515,2002-01-24,37.11,0.22728444941115783
516,2002-01-25,35.55,0.22186882145620218
517,2002-01-28,36.3,0.22169689675921944
518,2002-01-29,35.95,0.21757070403163414
519,2002-01-30,34.48,0.20768503395512766
520,2002-01-31,35.0,0.2104358291068512
521,2002-02-01,35.58,0.2138743230465056
522,2002-02-04,35.18,0.21146737728874748
523,2002-02-05,34.22,0.2079429210006017
524,2002-02-06,33.6,0.1993466861514656
525,2002-02-07,33.41,0.1988309120605175
526,2002-02-08,33.13,0.19238373592366542
527,2002-02-11,33.92,0.20476231410642137
528,2002-02-12,34.4,0.2079429210006017
529,2002-02-13,34.44,0.20923235622797215
530,2002-02-14,35.2,0.2138743230465056
531,2002-02-15,34.99,0.20768503395512766
532,2002-02-19,33.21,0.1935012464540531
533,2002-02-20,33.8,0.19625204160577664
534,2002-02-21,33.5,0.1981432132725866
535,2002-02-22,32.82,0.19367317115103583
536,2002-02-25,33.35,0.2030430671365941
537,2002-02-26,34.55,0.2044184647124559
538,2002-02-27,34.3,0.20244133069715464
539,2002-02-28,34.2,0.2063955987277572
540,2002-03-01,33.88,0.2079429210006017
541,2002-03-04,34.91,0.21593741941029826
542,2002-03-05,35.23,0.2167110805467205
543,2002-03-06,35.73,0.22272844494111577
544,2002-03-07,37.1,0.2292615834264592
545,2002-03-08,36.44,0.22453365425943433
546,2002-03-11,36.05,0.22530731539585658
547,2002-03-12,36.54,0.22204074615318486
548,2002-03-13,36.32,0.22324421903206393
549,2002-03-14,36.91,0.2264248259262443
550,2002-03-15,36.55,0.23132467979025184
551,2002-03-18,38.17,0.2427576721396028
552,2002-03-19,38.84,0.24533654259434362
553,2002-03-20,37.8,0.23459124903292355
554,2002-03-21,37.64,0.23063698100232094
555,2002-03-22,37.6,0.23218430327516543
556,2002-03-25,37.15,0.23046505630533826
557,2002-03-26,37.1,0.23330181380555315
558,2002-03-27,38.11,0.23699819479068163
559,2002-03-28,38.01,0.23553683486632848
560,2002-04-01,38.62,0.23742800653313845
561,2002-04-02,36.4,0.22229863319865895
562,2002-04-03,35.4,0.2132725866070661
563,2002-04-04,35.01,0.21292873721310063
564,2002-04-05,35.49,0.21550760766784144
565,2002-04-08,33.44,0.20398865296999913
566,2002-04-09,34.03,0.20115189546978418
567,2002-04-10,34.08,0.20407461531849047
568,2002-04-11,33.89,0.19736955213616436
569,2002-04-12,32.64,0.1925556606206481
570,2002-04-15,33.74,0.1980572509240952
571,2002-04-16,34.65,0.21318662425857476
572,2002-04-17,34.65,0.2069973351671967
573,2002-04-18,34.06,0.2079429210006017
574,2002-04-19,35.08,0.2127568125161179
575,2002-04-22,33.85,0.20364480357603365
576,2002-04-23,33.77,0.2022694060001719
577,2002-04-24,33.57,0.1990028367575002
578,2002-04-25,32.93,0.1948766440299149
579,2002-04-26,32.89,0.1912662253932777
580,2002-04-29,32.11,0.1871400326656924
581,2002-04-30,31.63,0.1886013925900455
582,2002-05-01,32.47,0.18765580675664056
583,2002-05-02,30.82,0.1733000945585833
584,2002-05-03,30.52,0.17097911114931658
585,2002-05-06,30.45,0.17063526175535115
586,2002-05-07,29.71,0.16255480099716324
587,2002-05-08,30.6,0.17785609902862543
588,2002-05-09,31.06,0.17295624516461788
589,2002-05-10,29.85,0.16375827387604225
590,2002-05-13,29.09,0.16616521963380038
591,2002-05-14,30.98,0.1768245508467291
592,2002-05-15,30.23,0.17570704031634143
593,2002-05-16,30.83,0.17648070145276368
594,2002-05-17,30.66,0.17295624516461788
595,2002-05-20,30.04,0.16736869251267944
596,2002-05-21,29.28,0.15731109773919022
597,2002-05-22,27.1,0.13934496690449583
598,2002-05-23,27.16,0.14347115963208112
599,2002-05-24,26.65,0.14054843978337486
600,2002-05-28,27.2,0.142955385541133
601,2002-05-29,26.68,0.13796956932863405
602,2002-05-30,25.75,0.1359064729648414
603,2002-05-31,26.75,0.1377976446316513
604,2002-06-03,26.03,0.13178028023725608
605,2002-06-04,25.31,0.13418722599501415
606,2002-06-05,26.1,0.13659417175277228
607,2002-06-06,26.57,0.136766096449755
608,2002-06-07,25.5,0.1356485859193673
609,2002-06-10,26.86,0.13977477864695262
610,2002-06-11,26.95,0.1394309292529872
611,2002-06-12,25.3,0.1281698616006189
612,2002-06-13,25.48,0.13117854379781654
613,2002-06-14,24.5,0.12163672311527551
614,2002-06-17,24.2,0.12292615834264592
615,2002-06-18,24.77,0.12567695349436944
616,2002-06-19,24.46,0.12232442190320639
617,2002-06-20,23.7,0.11200894008424309
618,2002-06-21,23.75,0.11252471417519125
619,2002-06-24,22.36,0.10109172182584028
620,2002-06-25,22.75,0.10633542508381327
621,2002-06-26,21.56,0.1032407805381243
622,2002-06-27,23.71,0.11587724576635433
623,2002-06-28,24.0,0.12008940084243103
624,2002-07-01,24.12,0.11441588584200121
625,2002-07-02,22.71,0.10349866758359835
626,2002-07-03,21.19,0.10023209834092667
627,2002-07-05,22.65,0.11097739190234676
628,2002-07-08,23.2,0.11140720364480355
629,2002-07-09,22.55,0.10358462993208972
630,2002-07-10,22.26,0.0997163242499785
631,2002-07-11,21.49,0.07951517235450872
632,2002-07-12,19.08,0.07358377030860483
633,2002-07-15,18.5,0.07306799621765667
634,2002-07-16,19.07,0.0790853606120519
635,2002-07-17,20.85,0.08665004727929168
